ID_NUMBER,COUNTRY,YEAR,CONTRACTYEAR,VACCINECODE,PRESENTATION,DOSAGENUMBER,SWITCH_VACCINE,SWITCH_WHEN,MANUFACTURER,COMMERCIALNAME,PROCUR_NUMBER,PROCUR_AUTHORITY,PROCUR_MECHANISM,CONTRACTLENGTH,OTHER_REGISTERED,PRICE_PER_DOSE,CURRENCY,VAT,VATPERCENT,FINALCOMMENT,COUNTRYSOURCE,INCOTERM,FUNDINGSOURCE,GVT_FINANCED,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
,MEX,2023,2022,COVID19,-4444,1.000000000,,,SINOVAC,Sinovac - CoronaVac,,,SELF_PROCUREMENT,-2222,,,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,-4444,10.000000000,-4444,-4444,ASTRAZENACA,-4444,3740850.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,-4444,10.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,1252800.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,No,-2222.000000000,USD,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,1.000000000,-4444,-4444,BBIBP,Beijing CNBG - BBIBP-CorV,3138000.000000000,NATIONAL_AUTHORITY,COVAX,-2222,No,-4444.000000000,-2222,-4444,-4444.000000000,El país tambien recibio donación de esta vacuna del gobierno de India,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,10.000000000,-4444,-4444,CIGB,CIGB - CIGB-66,3700000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,No,-2222.000000000,USD,-2222,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,1.000000000,-4444,-4444,GRI,Gamaleya - Gam-Covid-Vac,546000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,No,-2222.000000000,USD,-2222,-4444.000000000,El país tambien recibió donación de esta vacuna del Gobierno de Rusia,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,5.000000000,-4444,-4444,GRI,Sputnik light,3686315.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,No,-2222.000000000,USD,-2222,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,-4444,10.000000000,-4444,-4444,IFV,Soberana 2  y Soberana Pluss,3300000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,No,-2222.000000000,USD,-2222,-2222.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,1.000000000,-4444,-4444,JVC,Janssen - Ad26.COV 2-S,994350.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-4444,-2222.000000000,USD,-2222,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,10.000000000,-4444,-4444,SII,COVOVAX,200000.000000000,NATIONAL_AUTHORITY,DONATION,-2222,,-4444.000000000,-4444,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,5411520.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-4444,-4444.000000000,USD,-4444,-4444.000000000,El país tambien recibió en presentación pediatrica de esta vacuna.,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,-4444,10.000000000,-4444,-4444,SHP,Shifa - COVIran Barakat,200000.000000000,NATIONAL_AUTHORITY,DONATION,-2222,No,-2222.000000000,USD,-4444,-4444.000000000,Donación del Gobierno de Iran,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NIC,2023,2022,COVID19,VIAL,10.000000000,-4444,-4444,SII,SII - Covishield,335000.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-4444,-4444.000000000,USD,-4444,-4444.000000000,El país también recibió donación del Gobierno de India.,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BLR,2023,2023,COVID19,AMPOULE,1.000000000,-4444,-4444,GRI,"Вакцина комбинированная векторная для профилактики инфекции, вызванной коронавирусом SARS-CoV-2 (Гам-КОВИД-Вак, Спутник Лайт)",1579970.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,"Вакцина векторная для профилактики инфекции, вызванной коронавирусом SARS-CoV-2 (Спутник Лайт))",9.950000000,USD,NO,-4444.000000000,-2222,NOT_COLLECTED,CIP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,MLI,2023,2022,COVID19,-4444,1.000000000,-2222,-2222,PFIZER,Pfizer BioNTech - Comirnaty,668160.000000000,,-4444,-2222,-2222,,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MRT,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,-2222.000000000,-2222,-4444,-2222,NON,-2222.000000000,-2222,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MRT,2023,2022,COVID19,-4444,1.000000000,-2222,-2222,ND,-2222,-2222.000000000,-2222,-2222,-2222,-2222,-2222.000000000,-2222,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
